,logFC,logCPM,LR,PValue,FDR,log_PValue,log_FDR,desc
Tb927.8.600,-0.027794942552227867,5.660634449330517,0.13666448546115006,0.7116197430562793,0.734903824628673,0.14775201142923827,0.13376949243419708,Bucentaur or craniofacial development  putative
Tb8.NT.8,-2.026798337769889,5.011927849860817,194.97185039014843,2.6130945292325545e-44,1.897748158364064e-43,43.58284487929621,42.72176142135536,Noncoding RNA  putative
Tb927.8.610,0.3039715177908774,6.310893581018013,17.880061527377844,2.352731493799719e-05,3.721626951821012e-05,4.628427633986327,4.429267161803119,hypothetical protein  conserved
Tb927.8.620,0.2580907941745952,6.26045288871316,15.852831861351195,6.846400512683342e-05,0.00010518046854556982,4.164537698338592,3.978064898874318,KREPA3
Tb927.8.630,-0.1175009123723371,5.441992654372264,2.7638968271955306,0.09641313110269094,0.11426382313234851,1.015863812808011,0.9420912490527733,lipoyltransferase  putative
Tb927.8.640,-0.6524435659585365,4.620451545017664,48.36854042382424,3.531890799136182e-12,8.034256097134108e-12,11.451992732632897,11.095054328964874,Dpy-30 motif containing protein  putative
Tb927.8.650,0.8995113171895898,7.2129360476348054,86.14613839071001,1.671179382831137e-20,5.371783694756143e-20,19.776976930841236,19.269881483357217,cation-transporting ATPase  putative
Tb927.8.660,0.8923757380008404,4.350788798603937,76.21570316250676,2.5431136678406735e-18,7.545032996908755e-18,17.594634228022194,17.12233885657175,Sel1 repeat  putative
Tb927.8.670,0.3230073206939836,4.9182692494256814,8.436885100655553,0.003676855206199319,0.004993826972976503,2.434523472221645,2.3015665092380395,hypothetical protein  conserved
Tb927.8.680,-1.0178112788981348,4.954360645582281,122.66216997711632,1.6533385901787808e-28,7.088601475175245e-28,27.78163819737341,27.14943943922103,KREPA5
Tb8.NT.9,-2.0582928985263806,3.9726201410861126,212.11223697109978,4.7538588540367226e-48,3.9081141974464683e-47,47.32295371697532,46.40803275442199,Noncoding RNA  putative
Tb927.8.690,1.0062577973141793,5.807639435432909,194.15529146124607,3.9388627153192557e-44,2.844510663667736e-43,43.404629155778395,42.54599243378463,peptidyl-prolyl cis-trans isomerase/rotamase  putative
Tb927.8.700,-1.2550935641998506,6.478332675371728,238.36695625658984,8.928673002952167e-54,8.8287717665555e-53,53.049213082020664,52.05409971002484,DNA repair and recombination helicase protein PIF7
Tb927.8.710,1.3882014702542655,7.45030400926745,27.446018720409576,1.6154108586971262e-07,2.9020339908496205e-07,6.791717002142822,6.537297505078168,RNA-binding protein  putative
Tb8.NT.11,1.5137374487000848,5.721626059215163,26.75113727063894,2.3141549358513624e-07,4.1191025670868914e-07,6.635607567798815,6.385197393825259,Noncoding RNA  putative
Tb927.8.720,-1.0488209642122597,6.008055140331842,122.96565455034623,1.4188378844557332e-28,6.097984099150173e-28,27.848067223928304,27.2148137124174,Cytosolic iron-sulfur protein assembly 2B  putative
Tb927.8.730,1.143598834345636,8.094346687986539,71.22939651589991,3.180144638587722e-17,9.004254142897556e-17,16.49755312708726,16.04555225564171,nucleolar RNA-binding protein  putative
Tb927.8.740,-0.18834235298725274,4.723106580787985,1.6827141156713576,0.1945642004269963,0.22138658194426167,0.710937066366166,0.6548487048852906,nucleolar RNA-binding protein (fragment)
Tb927.8.750,1.5211629083021865,6.344844409734927,426.86710932585623,7.812088649071416e-95,2.6363468615243393e-93,94.10723283712201,92.57899745062743,nucleolar RNA-binding protein  putative
Tb927.8.760,1.4246883422535264,8.437886619349017,38.9409249890536,4.3682624211704897e-10,8.93493861353258e-10,9.35969127949679,9.048908426918342,nucleolar RNA-binding protein
Tb927.8.770,-0.1849315450100484,7.112603070747082,3.988196252712086,0.04582009027438166,0.056201949729333504,1.3389440595022042,1.2502486178472565,SUMO-interacting motif-containing protein
Tb927.8.780,-0.5486800017127054,6.3049907165370564,11.656832518486269,0.0006396716161812299,0.0009195767235464204,3.194042919580001,3.0364120301858,hypothetical protein  conserved
Tb927.8.790,0.3964063581951277,6.739031711249553,24.16427538433302,8.845802458100716e-07,1.5229471174667492e-06,6.053262763396749,5.817315176763182,hypothetical protein  conserved
Tb927.8.800,1.0403979550085194,6.650648955559279,108.15893145613074,2.4806689874553346e-25,9.523936867395718e-25,24.605431182729966,24.021183492124,Domain of unknown function (DUF3437)  putative
Tb927.8.810,0.4236102220213723,6.746657954500026,18.56407671709431,1.6428750586801523e-05,2.6228128406613247e-05,4.7843954635819905,4.5812326987989085,radial spoke protein RSP9  putative
Tb927.8.820,0.6027611872341273,6.27608338915424,77.34945452180399,1.4323427208074e-18,4.291868207717024e-18,17.843953054690758,17.367353622572825,VID27 cytoplasmic protein  putative
Tb927.8.830,-1.094666277678316,7.093267021165897,74.71800559303307,5.429863978944858e-18,1.5830572507686656e-17,17.265211049588608,16.80050337872999,Protein of unknown function (DUF3608)  putative
Tb927.8.840,0.3873776433174512,6.4943644351879355,27.218782014288742,1.8168509627483173e-07,3.2568804022897067e-07,6.740680696638409,6.487198189110683,hypothetical protein  conserved
Tb927.8.850,0.2998433288929946,5.4410178097819015,14.539308680848045,0.00013726536241899417,0.00020687830149270704,3.8624390389329744,3.6842850580832334,hypothetical protein  conserved
Tb927.8.860,-0.8330081990962194,5.511187428814127,148.77507172226387,3.2114931178102895e-34,1.6837416642876343e-33,33.49329300433654,32.773724541328555,hypothetical protein  conserved
Tb927.8.870,0.12360717155299585,6.422647542557331,0.5585458525278248,0.4548467346890781,0.48768068156684596,0.3421349187098442,0.311864447720079,CAMK/CAMKL family protein kinase  putative
Tb927.8.880,0.16304592834005113,6.3852049505456305,2.4869153860790263,0.11479651827038113,0.13466420583339372,0.9400712837053914,0.8707478257680387,hypothetical protein
Tb927.8.890,0.8083048123602695,8.529882641951344,27.573073803550983,1.5126998600877924e-07,2.721320104534527e-07,6.820247233271142,6.56522036984967,Ras-related protein Rab1A
Tb8.NT.13,-4.9931372036944355,2.8113367757168986,290.4902636964207,3.888056788940258e-65,5.405813470561971e-64,64.41026740039615,63.26713894385802,Noncoding RNA  putative
Tb927.8.900,0.9899871700762931,7.897238990401155,76.42183811517745,2.29103686023229e-18,6.807157218677155e-18,17.639967923439713,17.16703421877759,splicing factor TSR1
Tb927.8.910,0.8678630585005678,4.214599988290421,12.878874163659017,0.00033231208870877364,0.0004885011887246138,3.4784538598527353,3.3111343751265547,hypothetical protein  conserved
Tb927.8.920,0.8785707665747857,4.881900938598301,94.14178018929998,2.937138106278943e-22,1.0024410529274499e-21,21.532075632168137,20.99894115600555,ubiquitin-conjugating enzyme E2  putative
Tb927.8.930,-0.4688401185722746,5.8820956031180085,22.707824445529994,1.8859834632430433e-06,3.1811769259521215e-06,5.724462119580546,5.497412176278383,hypothetical protein
Tb927.8.940,-1.3342109216013778,6.397653060845413,45.86733941425538,1.2653813039530115e-11,2.794828434535392e-11,10.897778586543556,10.553644846890789,Flagella connector protein 1
Tb927.8.950,-0.6885697406185847,6.23405801404383,51.84214962410753,6.01466742128502e-13,1.4231492191594744e-12,12.220788381806088,11.84674956115255,hypothetical protein
Tb927.8.960,-1.3120679151311319,6.343727735270133,45.586835331549764,1.460196841410286e-11,3.2175757110084846e-11,10.83558859532789,10.492471225158198,hypothetical protein  conserved
Tb927.8.970,-1.4049066360959948,6.028544392561906,255.48780383022125,1.6523412065541783e-57,1.8310426850059624e-56,56.781900266445,55.73730153136926,hypothetical protein
Tb927.8.980,-0.42511846985202634,7.482165132539437,15.305631868869096,9.144347973102607e-05,0.00013934807666738966,4.038847255937041,3.8558990211990016,phosphoacetylglucosamine mutase
Tb927.8.990,0.8029701406747214,6.8788946226531875,8.932471942636653,0.0028014494464344347,0.003842462457896141,2.5526172101882603,2.415390367005366,RNA-binding protein 33 (RNA-binding motif protein 33)
Tb927.8.1000,-0.3476079982919061,5.714438822443773,15.409578432057721,8.654847932732067e-05,0.00013212496879229187,4.062740558355372,3.879015102264173,hypothetical protein  conserved
Tb927.8.1010,-0.28157079437376714,6.1598758230668995,18.28363500077773,1.903352695203132e-05,3.027039378042097e-05,4.720480728587416,4.518981929372084,chaperone protein DnaJ  putative
Tb927.8.1020,0.4423802956807243,6.38132585452462,25.697586479327313,3.993261499226956e-07,7.015122077161034e-07,6.398672249046156,6.153964766976876,6-phosphofructo-2-kinase/fructose-2 6-biphosphatase  putative
Tb927.8.1030,0.10977847091085495,5.733847040611161,2.7127311456854315,0.09955042432625534,0.11767622470935048,1.001956884484804,0.9293112731000116,chaperone protein DnaJ  putative
Tb927.8.1040,0.848642282295365,5.525573939264967,146.8266912477325,8.562834106939576e-34,4.430240551486484e-33,33.067382469751266,32.35357269198305,protein phosphatase inhibitor  putative
Tb927.8.1050,-0.35964041341063363,6.931945008549873,13.83263835345636,0.00019983458476033707,0.0002980969541630094,3.6993293475876783,3.5256424613942583,SUMO-interacting motif-containing protein
Tb927.8.1060,0.017811123931592676,6.19375563641554,0.07030250884099942,0.7908968359680021,0.8093270560564155,0.10188016187751149,0.09187594076450566,malonyl-CoA decarboxylase  mitochondrial precursor  putative
Tb927.8.1070,0.1361455008729669,5.880609771251686,3.42224409517771,0.0643235189282624,0.07767161038818363,1.1916302047862997,1.109737690397782,hypothetical protein  conserved
Tb927.8.1080,-0.20849003477865274,6.372754320944375,10.14960963347498,0.0014433180242269517,0.002023048856321282,2.840637964852915,2.6939936289570596,centrin  putative
Tb927.8.1090,0.7079550781924921,6.18914724191202,88.63473480156458,4.748770957128658e-21,1.556144179230573e-20,20.32341877681806,19.807950167408407,NPAPL
Tb927.8.1100,0.6828171772045285,7.134891350843971,54.481612199180084,1.5690916672211145e-13,3.8115368793173956e-13,12.804351683943082,12.418899873767081,STE/STE11 serine/threonine-protein kinase  putative
Tb927.8.1110,0.5381026378004108,9.687117413374008,6.492117730561489,0.010835382352119291,0.014140498980984474,1.9651557589647701,1.8495352651597263,40S ribosomal protein S9  putative
Tb927.8.1120,0.5900387751497908,5.966404330840765,68.1966293767684,1.4797847780742424e-16,4.066891498925129e-16,15.829801444396658,15.39073741403423,hypothetical protein  conserved
Tb927.8.1130,0.8637464392693371,6.55578298722204,99.37615188842139,2.0882207636637356e-23,7.443267355231969e-23,22.680223590261335,22.128236381274604,protein phosphatase with EF-Hand domains  putative
Tb927.8.1140,0.5969249674363285,5.908388672739445,85.36895934141927,2.4757674070544682e-20,7.90947834065752e-20,19.60629015875436,19.101852158884718,hypothetical protein  conserved
Tb927.8.1150,0.15291270192483664,6.191912349561765,3.55768771040351,0.05927024853510923,0.07181502264665333,1.2271632516508049,1.1437846982352944,kinetoplastid kinetochore protein 9
Tb927.8.1160,0.41491747705522025,6.71612665846867,11.763131592983033,0.0006041549572622843,0.0008701111321744448,3.218851656655649,3.060425274958619,vacuolar-type Ca2+-ATPase  putative
Tb927.8.1170,0.6177094646828956,6.127200489187406,77.48243507858311,1.3390803850497459e-18,4.01667302600836e-18,17.87319335149011,17.396133520217536,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1180,0.39228977590066805,6.0356681545909865,22.205425702627785,2.449805217858507e-06,4.100893308928529e-06,5.6108684446853,5.3871215294070645,vacuolar-type Ca2+-ATPase 1
Tb927.8.1190,0.5061411820359452,5.933398327045348,59.840845895019825,1.0284659717746095e-14,2.6155591440455e-14,13.987810072967791,13.58243545508897,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1200,0.5081331381289484,6.292108506426622,31.313153413457698,2.1958686513830178e-08,4.146025201035635e-08,7.658393641310108,7.38236806243573,vacuolar-type Ca2+-ATPase 2
Tb927.8.1210,0.68151619753611,7.101083233517506,19.272289522941605,1.1333940954580129e-05,1.828639035802864e-05,4.945619054193802,4.737872013621589,hypothetical protein  conserved
Tb927.8.1220,1.076860201582666,6.303784605916965,213.8309577484292,2.0049080671880357e-48,1.666631397415569e-47,47.69790553667388,46.778160440825566,hypothetical protein  conserved (pseudogene)
Tb927.8.1230,-0.11989864877246593,6.511626476383472,2.342459364362634,0.12589066098373078,0.1469209265689958,0.9000064862040382,0.8329163414039757,hypothetical protein  conserved
Tb927.8.1240,0.5679273927118864,5.784476017277417,46.373445438113365,9.77310603278108e-12,2.1687338246001956e-11,11.00996738934984,10.663793747018055,electron transfer flavoprotein-ubiquinone oxidoreductase  putative
Tb927.8.1250,0.4270262962080869,6.3052493264910705,27.76768317626227,1.367921285597849e-07,2.4652570709092e-07,6.863938892538449,6.608137786871086,Sel1 repeat  putative
Tb927.8.1260,-0.4311583685886382,5.886405404079585,33.67522670201772,6.51248057995452e-09,1.2626693459558057e-08,8.18625355874519,7.898710362847307,Nucleolar protein 112
Tb927.8.1270,0.3194876738821466,5.944964263882566,9.4741630785295,0.0020838593212310487,0.002887102763296789,2.6811316030669894,2.5395377576023215,Nucleolar protein 54
Tb927.8.1280,0.4315484301586704,6.070348796823059,26.738642771320116,2.3291666470177116e-07,4.1447793089391447e-07,6.63279943748891,6.382498588747374,hypothetical protein  conserved
Tb927.8.1290,0.9727047923013742,4.936713186294608,30.7667712576067,2.9097805440158657e-08,5.4568033013772335e-08,7.53613976431888,7.263061700727773,SUMO-interacting motif-containing protein
Tb8.NT.18,-1.765626504638858,4.737204270079798,293.9859188749418,6.731017630922686e-66,9.555882459964536e-65,65.17191927187046,64.01972920083328,Noncoding RNA  putative
Tb927.8.1300,0.22456745445004636,6.125225773194249,11.085434818241305,0.000870084184863514,0.0012372275114611916,3.060438725251613,2.9075504314243203,hypothetical protein  conserved
Tb927.8.1305,-0.5044966842429023,3.705826272711095,15.256516498082217,9.385238618191321e-05,0.00014291112864659196,4.0275546810344975,3.8449339509037723,hypothetical protein
Tb927.8.1310,-0.29357127525082544,6.677988972113177,13.311106710029735,0.00026383858860824636,0.0003899119610075882,3.578661684930643,3.409033442114098,mitochondrial carrier protein
Tb927.8.1320,-0.9293594438754145,6.880599101715297,75.85439100037019,3.0537259990617052e-18,9.012666588756525e-18,17.515169933368004,17.04514669476527,hypothetical protein  conserved
Tb927.8.1330,0.5374503537960269,9.639192410751576,6.676463843990035,0.009769424499670413,0.012793542330158439,2.0101310190835813,1.8930091895760859,60S ribosomal protein L7a  putative
Tb927.8.1340,0.3855733663729706,9.705011419755365,3.304517532423688,0.06908963106525978,0.08315691039008967,1.1605871264179974,1.0801016548078795,60S ribosomal protein L7a  putative
Tb927.8.1350,-0.0273370269833468,5.590864416500149,0.10010361795760758,0.7517053238753162,0.7724646278776868,0.12395237389720083,0.11212139833581278,hypothetical protein  conserved
Tb927.8.1360,0.5655107739177753,6.59589132190642,12.454604452447654,0.00041696266614122383,0.0006086355011083829,3.3799028289943713,3.2156427192703148,Dynein heavy chain  N-terminal region 2  putative
Tb927.8.1370,-0.7978034474544853,5.0304940479061395,70.23951604998744,5.252368019122287e-17,1.4747514652579257e-16,16.279644851684893,15.831281163659838,hypothetical protein  conserved
Tb927.8.1380,-1.047832897864168,5.907570668003747,179.4095468428183,6.521407533714756e-41,4.253353437579642e-40,40.18565865915258,39.371268527558044,hypothetical protein  conserved
Tb927.8.1381,-5.262074164085894,1.5037840174541346,223.00663746681207,1.997924349039492e-50,1.766769874635298e-49,49.69942096026254,48.7528200145479,M5 ribosomal RNA
Tb927.8.1382,-4.437404287249489,1.6425126606922824,258.2054938771489,4.2235801327018195e-58,4.7662747866244e-57,57.374319261665995,56.32182092319927,M5 ribosomal RNA
Tb927.8.1383,-4.710129828489122,1.640129695119747,331.07883114098695,5.5952260926706286e-74,1.028823107286901e-72,73.25218235974951,71.98765929009005,M5 ribosomal RNA
Tb927.8.1384,-5.149966646353976,1.4770939433655526,270.7636700508967,7.735200035215993e-61,9.445226986006401e-60,60.11152845079885,59.02478760072939,M5 ribosomal RNA
Tb927.8.1385,-4.826095489880462,1.412345722919836,296.8703015887819,1.583576265054634e-66,2.2825451975405223e-65,65.8003610161602,64.64158061407927,M5 ribosomal RNA
Tb927.8.1386,-4.9111597917012215,1.4177510969232865,217.39230394171872,3.3512258508118076e-49,2.846026037866604e-48,48.47479630255683,47.54576113093829,M5 ribosomal RNA
Tb927.8.1387,-5.545648191701702,1.4713834327326534,324.97985336792465,1.1918101307546258e-72,2.067754018266308e-71,71.92379292725816,70.68450112653726,M5 ribosomal RNA
Tb927.8.1388,-4.880577552782596,1.4373805374434256,276.90331064512367,3.5516616593603067e-62,4.508123506584806e-61,61.44956841295862,60.34600419433545,M5 ribosomal RNA
Tb927.8.1389,-0.7694002944037984,-2.0332675165060645,1.3561991490417995,0.24419728991593687,0.27410888937138583,0.6122591601334995,0.5620768800302209,M5 ribosomal RNA (fragment)
Tb927.8.1390,0.09512982861360378,3.6269833365659077,0.5685719916295895,0.4508269274684862,0.4837007932623412,0.345990151850157,0.31542320037425925,hypothetical protein  conserved  degenerate
Tb927.8.1400,0.06447306982711892,3.9172191138678216,0.3268351773453002,0.5675286198400783,0.5973985472000823,0.24601223259261537,0.22373583788146323,hypothetical protein  conserved  degenerate
Tb927.8.1410,0.0718760759618703,6.062486394585531,0.6860560917496059,0.4075090984311898,0.4405335360716379,0.3898626903489173,0.3560210248762852,pre-rrna-processing protein tsr1 homolog
Tb927.8.1420,0.433029802200369,6.633599814783948,22.437397390527394,2.17105323190075e-06,3.6485253980362025e-06,5.663329527979326,5.437882626199423,acyl-CoA dehydrogenase  mitochondrial precursor  putative
Tb927.8.1430,0.20964867814812002,4.845381966353669,4.536529434023736,0.033178795770544424,0.04126556180803045,1.4791393808101028,1.384412237832798,SSU ribosomal protein  mitochondrial  putative
Tb927.8.1440,-0.10724738943547588,5.740201548949973,1.705825512564374,0.1915278859267653,0.21812212524198307,0.7177679850246966,0.6613002794779291,maoC-like dehydratase  putative
Tb927.8.1450,0.19192798812933262,6.009565502747215,9.328781415780487,0.0022558231875193344,0.0031180195377833227,2.6466949435601372,2.5061211678114166,hypothetical protein  conserved
Tb927.8.1460,-0.037804724265354014,5.630606786304599,0.11215451016627043,0.7377044638720812,0.7591805763574402,0.1321175886045899,0.11965491186724092,EamA-like transporter family  putative
Tb927.8.1470,0.10903918558724979,6.0909601103948114,2.44305528412297,0.1180461027284868,0.13823369710814107,0.927948346505222,0.8593860764678911,Present in the outer mitochondrial membrane proteome 38
Tb927.8.1480,0.6911107350630434,7.022951405792754,41.73403019226846,1.0457292047162227e-10,2.2043248292616857e-10,9.980580763005321,9.656724407478487,RAVE protein 1 C terminal  putative
Tb927.8.1490,0.6955170544138943,5.491372920259316,55.15628193313226,1.113173266361515e-13,2.724172721763901e-13,12.953437232100022,12.56476536014732,Protein of unknown function (DUF1674)  putative
Tb927.8.1500,0.4894298361985308,7.792430839725803,19.371146822359705,1.0762084158995666e-05,1.7391528000937e-05,4.968103616113674,4.759662259675106,hypothetical protein  conserved
Tb927.8.1510,-0.6504164337347111,7.776558079778602,9.374493964950247,0.002200254371132779,0.0030429965578851227,2.6575271075444986,2.516698538897943,ATP-dependent RNA helicase DBP2B  putative
Tb927.8.1520,-0.3508356003159907,6.2151021383103435,20.790200217189962,5.124450960890612e-06,8.44223891261718e-06,5.29035265855098,5.073542361615025,NUDIX family hydrolase  putative
Tb927.8.1530,-0.6756299815622255,6.407134565237323,79.14313690025833,5.776909562173633e-19,1.7559222099986064e-18,18.238304431308578,17.755494727904107,Golgi pH regulator  putative
Tb927.8.1540,1.3887960156566885,6.222858220202185,294.10441291756666,6.342539100266543e-66,9.013417374650143e-65,65.19773684677432,64.04511051805916,hypothetical protein  conserved
Tb927.8.1550,1.745037447237319,7.170899892674175,264.56124239679644,1.7390287704475277e-59,2.0440454542084822e-58,58.75969323298104,57.68950945086001,paraflagellar rod component  putative
Tb927.8.1560,0.5930454530818131,6.149013644983778,69.58867063687399,7.305531878736149e-17,2.0366762769189502e-16,16.136348159799326,15.691077995212122,hypothetical protein  conserved
Tb927.8.1570,1.258944110916304,6.5833290378763945,207.49371372175045,4.838176745293126e-47,3.841202648986232e-46,46.3153182703058,45.41553278030816,Uncharacterised protein family (UPF0172)  putative
Tb927.8.1580,-0.8799619373434113,6.568522030092083,70.80637324427025,3.940620102437691e-17,1.1112957369060422e-16,16.404435431505267,15.954170351666583,hypothetical protein  conserved
Tb927.8.1590,2.5061586742040483,7.235272566339248,82.17106595283494,1.2480356713019289e-19,3.8853422263780876e-19,18.903773001489977,18.410570721912812,ubiquitin-protein ligase  putative
Tb927.8.1600,0.8926144844571986,7.5974819733079775,70.71161090477864,4.134519703405811e-17,1.1648158718102841e-16,16.38357493406204,15.933742720283217,lysyl-tRNA synthetase  putative
Tb927_08_v4.snoRNA.0025,-2.089916257840671,4.140630491483651,242.90284765148954,9.15736816998223e-55,9.328903884981898e-54,54.038229324747654,53.03016938140561,C/D snoRNA
Tb927_08_v4.snoRNA.0016,-2.097706407072601,4.366859682087615,215.81827786998252,7.388611686912412e-49,6.222452010300269e-48,48.13143715745838,47.206038444135544,C/D snoRNA
Tb927_08_v4.snoRNA.0006,-2.219583126566052,4.510035520375349,238.14399342468087,9.986291067184865e-54,9.847012251742957e-53,53.00059577985611,52.00669552172701,C/D snoRNA
Tb927_08_v4.snoRNA.0001,-2.268062513273858,4.5737373300586555,268.5319752104141,2.3706204684442625e-60,2.845549526638529e-59,59.625137970127255,58.54583385111746,C/D snoRNA
Tb927_08_v4.snoRNA.0026,-2.1384103953980627,4.304187135997173,221.95986505267717,3.379834739865177e-50,2.9776238767410345e-49,49.471104534432186,48.526130161712196,C/D snoRNA
Tb927_08_v4.snoRNA.0017,-2.1236842327001404,4.413798641516925,211.72524061903383,5.773967839560715e-48,4.738473897352786e-47,47.238525639426584,46.324361507413734,C/D snoRNA
Tb927_08_v4.snoRNA.0007,-2.218161263268324,4.3976532917385365,224.13992059551785,1.1308334757589862e-50,1.007560513373161e-49,49.94660134368958,48.996728860983545,C/D snoRNA
Tb927_08_v4.snoRNA.0002,-2.4798360383969005,4.025635568757137,278.1963375159441,1.8563074232269008e-62,2.3732537942521137e-61,61.731350098615565,60.624655816123365,C/D snoRNA
Tb927_08_v4.snoRNA.0027,-2.197973105510211,4.18658794457293,207.1575304696504,5.7283795688333075e-47,4.542865232939033e-46,46.24196821290895,45.342670146623426,C/D snoRNA
Tb927_08_v4.snoRNA.0018,-2.130028403499722,4.3890101839978835,213.80631163210955,2.0298834394641052e-48,1.6864014003538454e-47,47.6925288995503,46.77303904583798,C/D snoRNA
Tb927_08_v4.snoRNA.0008,-2.216291637326952,4.499870941434693,232.08159826943267,2.095990980776382e-52,1.9666431631173218e-51,51.67861059048959,50.70627443334334,C/D snoRNA
Tb927_08_v4.snoRNA.0003,-2.2791692120488425,4.583403018615657,317.0002096690691,6.521237283480796e-71,1.07974584529764e-69,70.18566999715007,68.9666784583782,C/D snoRNA
Tb927_08_v4.snoRNA.0028,-2.1264561734180223,4.29699577310659,301.4038738216992,1.6289842642892847e-67,2.4195207454884964e-66,66.788083110882,65.6162706498056,C/D snoRNA
Tb927_08_v4.snoRNA.0019,-2.2452121551852273,4.373783009127403,278.05671661514083,1.9910237182015585e-62,2.5431865741075012e-61,61.70092356638007,60.59462177779791,C/D snoRNA
Tb927_08_v4.snoRNA.0009,-2.340858820005529,4.4045202502057785,248.4116686588524,5.763875155870772e-56,6.100388825150653e-55,55.23928543446867,54.214642483147315,C/D snoRNA
Tb927_08_v4.snoRNA.0004,-2.62687419867486,4.029438802339531,187.2510253064798,1.265888081362763e-42,8.761457401110851e-42,41.89760468910156,41.05742364627313,C/D snoRNA
Tb927_08_v4.snoRNA.0029,-2.168377087491787,4.17774759996258,203.27984660808335,4.01905814408907e-46,3.083531316192048e-45,45.395875710783734,44.510951636541925,C/D snoRNA
Tb927_08_v4.snoRNA.0020,-2.2498157250118536,4.390828411140569,203.4164000412322,3.752560201138422e-46,2.8837609371792e-45,45.42567233177956,44.54004074532822,C/D snoRNA
Tb927_08_v4.snoRNA.0010,-2.3091739887107643,4.467635455740095,254.43325683305287,2.805323445591007e-57,3.0941711014552916e-56,56.552017058637006,55.509455674358925,C/D snoRNA
Tb927_08_v4.snoRNA.0005,-2.4649204982040276,4.305294932367663,284.10070610634074,9.594094272121415e-64,1.282235283627569e-62,63.01799601844663,61.892032276684915,C/D snoRNA
